Job ID,Salary Range Original,currency,salary_min,salary_max,salary_avg
34260,€56000 - €72000,EUR,56000,72000,64000
34261,$81000 - $91000,USD,81000,91000,86000
34262,"¥15,300 - ¥18,800",JPY,15300,18800,17050
34263,€52000 - €62000,EUR,52000,62000,57000
34264,$85000 - $105000,USD,85000,105000,95000
34265,S$62000 - S$79000,SGD,62000,79000,70500
34266,"¥9,600 - ¥12,200",JPY,9600,12200,10900
34267,£50000 - £64000,GBP,50000,64000,57000
34268,A$61000 - A$86000,AUD,61000,86000,73500
34269,€141000 - €169000,EUR,141000,169000,155000
34270,€63000 - €86000,EUR,63000,86000,74500
34271,$207000 - $245000,USD,207000,245000,226000
34272,₹10L - ₹22L,INR,1000000,2200000,1600000
34273,"¥10,200 - ¥12,100",JPY,10200,12100,11150
34274,"¥9,900 - ¥12,500",JPY,9900,12500,11200
34275,€133000 - €171000,EUR,133000,171000,152000
34276,$211000 - $278000,USD,211000,278000,244500
34277,€69000 - €94000,EUR,69000,94000,81500
34278,A$153000 - A$191000,AUD,153000,191000,172000
34279,"¥9,600 - ¥12,600",JPY,9600,12600,11100
34280,€68000 - €83000,EUR,68000,83000,75500
34281,€91000 - €113000,EUR,91000,113000,102000
34282,€61000 - €81000,EUR,61000,81000,71000
34283,C$103000 - C$128000,CAD,103000,128000,115500
34284,S$99000 - S$117000,SGD,99000,117000,108000
34285,S$140000 - S$169000,SGD,140000,169000,154500
34286,S$148000 - S$193000,SGD,148000,193000,170500
34287,€73000 - €83000,EUR,73000,83000,78000
34288,€93000 - €103000,EUR,93000,103000,98000
34289,€97000 - €108000,EUR,97000,108000,102500
34290,$223000 - $299000,USD,223000,299000,261000
34291,S$138000 - S$178000,SGD,138000,178000,158000
34292,"¥9,800 - ¥12,200",JPY,9800,12200,11000
34293,"¥6,700 - ¥9,200",JPY,6700,9200,7950
34294,$138000 - $170000,USD,138000,170000,154000
34295,CHF 139000 - CHF 181000,CHF,139000,181000,160000
34296,C$97000 - C$127000,CAD,97000,127000,112000
34297,S$130000 - S$149000,SGD,130000,149000,139500
34298,A$99000 - A$112000,AUD,99000,112000,105500
34299,€62000 - €78000,EUR,62000,78000,70000
34300,₹32L - ₹47L,INR,3200000,4700000,3950000
34301,S$70000 - S$81000,SGD,70000,81000,75500
34302,$139000 - $176000,USD,139000,176000,157500
34303,S$94000 - S$119000,SGD,94000,119000,106500
34304,S$93000 - S$110000,SGD,93000,110000,101500
34305,£67000 - £81000,GBP,67000,81000,74000
34306,£72000 - £94000,GBP,72000,94000,83000
34307,₹18L - ₹23L,INR,1800000,2300000,2050000
34308,C$75000 - C$87000,CAD,75000,87000,81000
34309,€99000 - €128000,EUR,99000,128000,113500
34310,₹20L - ₹33L,INR,2000000,3300000,2650000
34311,$84000 - $103000,USD,84000,103000,93500
34312,€62000 - €87000,EUR,62000,87000,74500
34313,€92000 - €107000,EUR,92000,107000,99500
34314,€76000 - €92000,EUR,76000,92000,84000
34315,£106000 - £132000,GBP,106000,132000,119000
34316,£68000 - £82000,GBP,68000,82000,75000
34317,C$102000 - C$118000,CAD,102000,118000,110000
34318,C$161000 - C$195000,CAD,161000,195000,178000
34319,C$98000 - C$113000,CAD,98000,113000,105500
34320,A$66000 - A$73000,AUD,66000,73000,69500
34321,$206000 - $277000,USD,206000,277000,241500
34322,S$103000 - S$124000,SGD,103000,124000,113500
34323,C$103000 - C$133000,CAD,103000,133000,118000
34324,CHF 67000 - CHF 91000,CHF,67000,91000,79000
34325,$132000 - $167000,USD,132000,167000,149500
34326,€96000 - €115000,EUR,96000,115000,105500
34327,£74000 - £94000,GBP,74000,94000,84000
34328,CHF 100000 - CHF 122000,CHF,100000,122000,111000
34329,$211000 - $276000,USD,211000,276000,243500
34330,C$162000 - C$188000,CAD,162000,188000,175000
34331,€138000 - €180000,EUR,138000,180000,159000
34332,£70000 - £92000,GBP,70000,92000,81000
34333,$82000 - $103000,USD,82000,103000,92500
34334,S$137000 - S$167000,SGD,137000,167000,152000
34335,€143000 - €169000,EUR,143000,169000,156000
34336,€90000 - €118000,EUR,90000,118000,104000
34337,CHF 101000 - CHF 115000,CHF,101000,115000,108000
34338,CHF 66000 - CHF 78000,CHF,66000,78000,72000
34339,$181000 - $216000,USD,181000,216000,198500
34340,€93000 - €123000,EUR,93000,123000,108000
34341,₹32L - ₹45L,INR,3200000,4500000,3850000
34342,€54000 - €61000,EUR,54000,61000,57500
34343,€137000 - €182000,EUR,137000,182000,159500
34344,₹16L - ₹31L,INR,1600000,3100000,2350000
34345,C$98000 - C$129000,CAD,98000,129000,113500
34346,C$100000 - C$111000,CAD,100000,111000,105500
34347,€55000 - €61000,EUR,55000,61000,58000
34348,£51000 - £70000,GBP,51000,70000,60500
34349,€74000 - €83000,EUR,74000,83000,78500
34350,$120000 - $140000,USD,120000,140000,130000
34351,C$150000 - C$185000,CAD,150000,185000,167500
34352,S$67000 - S$88000,SGD,67000,88000,77500
34353,€99000 - €128000,EUR,99000,128000,113500
34354,€142000 - €164000,EUR,142000,164000,153000
34355,£66000 - £74000,GBP,66000,74000,70000
34356,$93000 - $108000,USD,93000,108000,100500
34357,€93000 - €115000,EUR,93000,115000,104000
34358,C$71000 - C$86000,CAD,71000,86000,78500
34359,€99000 - €113000,EUR,99000,113000,106000
34360,CHF 100000 - CHF 121000,CHF,100000,121000,110500
34361,C$140000 - C$188000,CAD,140000,188000,164000
34362,€63000 - €77000,EUR,63000,77000,70000
34363,€50000 - €59000,EUR,50000,59000,54500
34364,€76000 - €94000,EUR,76000,94000,85000
34365,€80000 - €92000,EUR,80000,92000,86000
34366,$134000 - $155000,USD,134000,155000,144500
34367,$126000 - $143000,USD,126000,143000,134500
34368,₹34L - ₹46L,INR,3400000,4600000,4000000
34369,$81000 - $93000,USD,81000,93000,87000
34370,CHF 133000 - CHF 168000,CHF,133000,168000,150500
34371,CHF 95000 - CHF 107000,CHF,95000,107000,101000
34372,"¥14,300 - ¥17,900",JPY,14300,17900,16100
34373,€102000 - €123000,EUR,102000,123000,112500
34374,$224000 - $274000,USD,224000,274000,249000
34375,€90000 - €114000,EUR,90000,114000,102000
34376,CHF 95000 - CHF 119000,CHF,95000,119000,107000
34377,€97000 - €121000,EUR,97000,121000,109000
34378,£70000 - £78000,GBP,70000,78000,74000
34379,€77000 - €96000,EUR,77000,96000,86500
34380,€103000 - €130000,EUR,103000,130000,116500
34381,€68000 - €79000,EUR,68000,79000,73500
34382,$135000 - $162000,USD,135000,162000,148500
34383,€70000 - €91000,EUR,70000,91000,80500
34384,€96000 - €108000,EUR,96000,108000,102000
34385,£71000 - £92000,GBP,71000,92000,81500
34386,"¥13,900 - ¥17,800",JPY,13900,17800,15850
34387,₹19L - ₹22L,INR,1900000,2200000,2050000
34388,€135000 - €158000,EUR,135000,158000,146500
34389,€98000 - €123000,EUR,98000,123000,110500
34390,€73000 - €85000,EUR,73000,85000,79000
34391,A$97000 - A$115000,AUD,97000,115000,106000
34392,€134000 - €158000,EUR,134000,158000,146000
34393,€98000 - €121000,EUR,98000,121000,109500
34394,€93000 - €104000,EUR,93000,104000,98500
34395,€94000 - €114000,EUR,94000,114000,104000
34396,£73000 - £96000,GBP,73000,96000,84500
34397,₹9L - ₹16L,INR,900000,1600000,1250000
34398,€100000 - €123000,EUR,100000,123000,111500
34399,"¥10,200 - ¥11,300",JPY,10200,11300,10750
34400,$185000 - $233000,USD,185000,233000,209000
34401,$129000 - $150000,USD,129000,150000,139500
34402,"¥9,500 - ¥12,500",JPY,9500,12500,11000
34403,CHF 92000 - CHF 106000,CHF,92000,106000,99000
34404,"¥9,000 - ¥10,800",JPY,9000,10800,9900
34405,€97000 - €126000,EUR,97000,126000,111500
34406,€136000 - €159000,EUR,136000,159000,147500
34407,A$91000 - A$101000,AUD,91000,101000,96000
34408,₹9L - ₹21L,INR,900000,2100000,1500000
34409,€64000 - €84000,EUR,64000,84000,74000
34410,€94000 - €113000,EUR,94000,113000,103500
34411,"¥9,000 - ¥10,600",JPY,9000,10600,9800
34412,€69000 - €80000,EUR,69000,80000,74500
34413,€97000 - €115000,EUR,97000,115000,106000
34414,€142000 - €184000,EUR,142000,184000,163000
34415,"¥13,100 - ¥16,900",JPY,13100,16900,15000
34416,€145000 - €188000,EUR,145000,188000,166500
34417,CHF 92000 - CHF 107000,CHF,92000,107000,99500
34418,€51000 - €57000,EUR,51000,57000,54000
34419,₹15L - ₹31L,INR,1500000,3100000,2300000
34420,€146000 - €176000,EUR,146000,176000,161000
34421,$140000 - $167000,USD,140000,167000,153500
34422,€104000 - €136000,EUR,104000,136000,120000
34423,€96000 - €113000,EUR,96000,113000,104500
34424,CHF 102000 - CHF 127000,CHF,102000,127000,114500
34425,"¥9,200 - ¥10,600",JPY,9200,10600,9900
34426,$128000 - $162000,USD,128000,162000,145000
34427,A$70000 - A$77000,AUD,70000,77000,73500
34428,€64000 - €75000,EUR,64000,75000,69500
34429,€76000 - €92000,EUR,76000,92000,84000
34430,€113000 - €134000,EUR,113000,134000,123500
34431,S$134000 - S$159000,SGD,134000,159000,146500
34432,₹9L - ₹15L,INR,900000,1500000,1200000
34433,$129000 - $163000,USD,129000,163000,146000
34434,€60000 - €73000,EUR,60000,73000,66500
34435,A$94000 - A$124000,AUD,94000,124000,109000
34436,"¥14,800 - ¥17,300",JPY,14800,17300,16050
34437,$91000 - $102000,USD,91000,102000,96500
34438,A$144000 - A$182000,AUD,144000,182000,163000
34439,"¥10,000 - ¥12,700",JPY,10000,12700,11350
34440,"¥6,300 - ¥7,500",JPY,6300,7500,6900
34441,A$142000 - A$186000,AUD,142000,186000,164000
34442,$92000 - $104000,USD,92000,104000,98000
34443,C$142000 - C$167000,CAD,142000,167000,154500
34444,A$137000 - A$174000,AUD,137000,174000,155500
34445,A$102000 - A$113000,AUD,102000,113000,107500
34446,₹40L - ₹62L,INR,4000000,6200000,5100000
34447,£98000 - £134000,GBP,98000,134000,116000
34448,€99000 - €123000,EUR,99000,123000,111000
34449,C$104000 - C$118000,CAD,104000,118000,111000
34450,€97000 - €117000,EUR,97000,117000,107000
34451,£71000 - £96000,GBP,71000,96000,83500
34452,£65000 - £87000,GBP,65000,87000,76000
34453,€141000 - €162000,EUR,141000,162000,151500
34454,$190000 - $255000,USD,190000,255000,222500
34455,€101000 - €125000,EUR,101000,125000,113000
34456,€150000 - €172000,EUR,150000,172000,161000
34457,C$102000 - C$116000,CAD,102000,116000,109000
34458,$132000 - $153000,USD,132000,153000,142500
34459,"¥10,100 - ¥11,700",JPY,10100,11700,10900
34460,"¥6,000 - ¥8,100",JPY,6000,8100,7050
34461,$130000 - $145000,USD,130000,145000,137500
34462,$82000 - $103000,USD,82000,103000,92500
34463,$217000 - $283000,USD,217000,283000,250000
34464,£47000 - £63000,GBP,47000,63000,55000
34465,CHF 131000 - CHF 149000,CHF,131000,149000,140000
34466,€71000 - €80000,EUR,71000,80000,75500
34467,€75000 - €93000,EUR,75000,93000,84000
34468,£98000 - £128000,GBP,98000,128000,113000
34469,£114000 - £139000,GBP,114000,139000,126500
34470,A$65000 - A$73000,AUD,65000,73000,69000
34471,S$93000 - S$103000,SGD,93000,103000,98000
34472,£50000 - £66000,GBP,50000,66000,58000
34473,$84000 - $105000,USD,84000,105000,94500
34474,£72000 - £81000,GBP,72000,81000,76500
34475,S$102000 - S$129000,SGD,102000,129000,115500
34476,A$100000 - A$129000,AUD,100000,129000,114500
34477,€98000 - €118000,EUR,98000,118000,108000
34478,€146000 - €180000,EUR,146000,180000,163000
34479,S$67000 - S$88000,SGD,67000,88000,77500
34480,CHF 151000 - CHF 179000,CHF,151000,179000,165000
34481,₹35L - ₹52L,INR,3500000,5200000,4350000
34482,A$68000 - A$81000,AUD,68000,81000,74500
34483,€101000 - €131000,EUR,101000,131000,116000
34484,£104000 - £126000,GBP,104000,126000,115000
34485,"¥9,300 - ¥11,400",JPY,9300,11400,10350
34486,S$153000 - S$186000,SGD,153000,186000,169500
34487,€149000 - €184000,EUR,149000,184000,166500
34488,€116000 - €142000,EUR,116000,142000,129000
34489,"¥9,200 - ¥10,500",JPY,9200,10500,9850
34490,€70000 - €79000,EUR,70000,79000,74500
34491,$140000 - $157000,USD,140000,157000,148500
34492,€91000 - €114000,EUR,91000,114000,102500
34493,€153000 - €177000,EUR,153000,177000,165000
34494,S$98000 - S$112000,SGD,98000,112000,105000
34495,£72000 - £91000,GBP,72000,91000,81500
34496,C$101000 - C$128000,CAD,101000,128000,114500
34497,S$63000 - S$76000,SGD,63000,76000,69500
34498,€72000 - €94000,EUR,72000,94000,83000
34499,S$101000 - S$115000,SGD,101000,115000,108000
34500,C$95000 - C$106000,CAD,95000,106000,100500
34501,A$100000 - A$121000,AUD,100000,121000,110500
34502,A$93000 - A$122000,AUD,93000,122000,107500
34503,"¥13,000 - ¥15,400",JPY,13000,15400,14200
34504,S$64000 - S$81000,SGD,64000,81000,72500
34505,$220000 - $259000,USD,220000,259000,239500
34506,A$65000 - A$73000,AUD,65000,73000,69000
34507,"¥14,400 - ¥16,200",JPY,14400,16200,15300
34508,CHF 95000 - CHF 124000,CHF,95000,124000,109500
34509,€91000 - €120000,EUR,91000,120000,105500
34510,€90000 - €112000,EUR,90000,112000,101000
34511,A$148000 - A$169000,AUD,148000,169000,158500
34512,€101000 - €116000,EUR,101000,116000,108500
34513,₹36L - ₹57L,INR,3600000,5700000,4650000
34514,$82000 - $109000,USD,82000,109000,95500
34515,£72000 - £96000,GBP,72000,96000,84000
34516,S$70000 - S$79000,SGD,70000,79000,74500
34517,€134000 - €167000,EUR,134000,167000,150500
34518,€61000 - €83000,EUR,61000,83000,72000
34519,S$60000 - S$70000,SGD,60000,70000,65000
34520,C$96000 - C$124000,CAD,96000,124000,110000
34521,S$149000 - S$189000,SGD,149000,189000,169000
34522,€64000 - €72000,EUR,64000,72000,68000
34523,₹16L - ₹25L,INR,1600000,2500000,2050000
34524,$140000 - $170000,USD,140000,170000,155000
34525,CHF 69000 - CHF 80000,CHF,69000,80000,74500
34526,C$110000 - C$141000,CAD,110000,141000,125500
34527,€141000 - €169000,EUR,141000,169000,155000
34528,$225000 - $299000,USD,225000,299000,262000
34529,€73000 - €87000,EUR,73000,87000,80000
34530,A$67000 - A$74000,AUD,67000,74000,70500
34531,£70000 - £91000,GBP,70000,91000,80500
34532,€91000 - €114000,EUR,91000,114000,102500
34533,C$74000 - C$91000,CAD,74000,91000,82500
34534,C$144000 - C$191000,CAD,144000,191000,167500
34535,€138000 - €172000,EUR,138000,172000,155000
34536,€54000 - €70000,EUR,54000,70000,62000
34537,$87000 - $103000,USD,87000,103000,95000
34538,₹9L - ₹21L,INR,900000,2100000,1500000
34539,CHF 90000 - CHF 109000,CHF,90000,109000,99500
34540,€96000 - €115000,EUR,96000,115000,105500
34541,₹8L - ₹20L,INR,800000,2000000,1400000
34542,£115000 - £155000,GBP,115000,155000,135000
34543,C$145000 - C$191000,CAD,145000,191000,168000
34544,A$99000 - A$115000,AUD,99000,115000,107000
34545,"¥14,600 - ¥18,600",JPY,14600,18600,16600
34546,£74000 - £96000,GBP,74000,96000,85000
34547,€139000 - €167000,EUR,139000,167000,153000
34548,€145000 - €188000,EUR,145000,188000,166500
34549,€68000 - €89000,EUR,68000,89000,78500
34550,"¥6,800 - ¥7,500",JPY,6800,7500,7150
34551,A$151000 - A$187000,AUD,151000,187000,169000
34552,€70000 - €84000,EUR,70000,84000,77000
34553,₹19L - ₹30L,INR,1900000,3000000,2450000
34554,$80000 - $99000,USD,80000,99000,89500
34555,"¥13,300 - ¥17,500",JPY,13300,17500,15400
34556,₹9L - ₹13L,INR,900000,1300000,1100000
34557,C$110000 - C$125000,CAD,110000,125000,117500
34558,€70000 - €87000,EUR,70000,87000,78500
34559,€144000 - €171000,EUR,144000,171000,157500
34560,"¥9,300 - ¥12,300",JPY,9300,12300,10800
34561,"¥14,500 - ¥17,800",JPY,14500,17800,16150
34562,C$98000 - C$117000,CAD,98000,117000,107500
34563,S$95000 - S$110000,SGD,95000,110000,102500
34564,"¥14,200 - ¥17,700",JPY,14200,17700,15950
34565,£65000 - £81000,GBP,65000,81000,73000
34566,C$76000 - C$93000,CAD,76000,93000,84500
34567,₹39L - ₹60L,INR,3900000,6000000,4950000
34568,€64000 - €81000,EUR,64000,81000,72500
34569,A$65000 - A$85000,AUD,65000,85000,75000
34570,₹19L - ₹29L,INR,1900000,2900000,2400000
34571,€134000 - €169000,EUR,134000,169000,151500
34572,€97000 - €108000,EUR,97000,108000,102500
34573,CHF 65000 - CHF 87000,CHF,65000,87000,76000
34574,£51000 - £64000,GBP,51000,64000,57500
34575,C$155000 - C$180000,CAD,155000,180000,167500
34576,A$135000 - A$174000,AUD,135000,174000,154500
34577,$137000 - $167000,USD,137000,167000,152000
34578,€65000 - €73000,EUR,65000,73000,69000
34579,CHF 90000 - CHF 116000,CHF,90000,116000,103000
34580,S$65000 - S$79000,SGD,65000,79000,72000
34581,CHF 97000 - CHF 118000,CHF,97000,118000,107500
34582,$135000 - $166000,USD,135000,166000,150500
34583,C$99000 - C$117000,CAD,99000,117000,108000
34584,€66000 - €73000,EUR,66000,73000,69500
34585,$184000 - $223000,USD,184000,223000,203500
34586,C$103000 - C$132000,CAD,103000,132000,117500
34587,CHF 92000 - CHF 113000,CHF,92000,113000,102500
34588,€136000 - €166000,EUR,136000,166000,151000
34589,€90000 - €102000,EUR,90000,102000,96000
34590,€68000 - €82000,EUR,68000,82000,75000
34591,£50000 - £66000,GBP,50000,66000,58000
34592,£99000 - £124000,GBP,99000,124000,111500
34593,$218000 - $287000,USD,218000,287000,252500
34594,"¥13,200 - ¥15,900",JPY,13200,15900,14550
34595,£50000 - £61000,GBP,50000,61000,55500
34596,CHF 65000 - CHF 80000,CHF,65000,80000,72500
34597,€153000 - €171000,EUR,153000,171000,162000
34598,"¥7,000 - ¥8,100",JPY,7000,8100,7550
34599,€62000 - €80000,EUR,62000,80000,71000
34600,₹10L - ₹15L,INR,1000000,1500000,1250000
34601,CHF 96000 - CHF 107000,CHF,96000,107000,101500
34602,€100000 - €127000,EUR,100000,127000,113500
34603,€74000 - €98000,EUR,74000,98000,86000
34604,€69000 - €87000,EUR,69000,87000,78000
34605,S$96000 - S$115000,SGD,96000,115000,105500
34606,€99000 - €111000,EUR,99000,111000,105000
34607,$89000 - $111000,USD,89000,111000,100000
34608,CHF 103000 - CHF 122000,CHF,103000,122000,112500
34609,$125000 - $151000,USD,125000,151000,138000
34610,€99000 - €112000,EUR,99000,112000,105500
34611,€90000 - €118000,EUR,90000,118000,104000
34612,€101000 - €129000,EUR,101000,129000,115000
34613,€97000 - €116000,EUR,97000,116000,106500
34614,$202000 - $245000,USD,202000,245000,223500
34615,S$103000 - S$133000,SGD,103000,133000,118000
34616,C$99000 - C$115000,CAD,99000,115000,107000
34617,A$94000 - A$107000,AUD,94000,107000,100500
34618,€95000 - €121000,EUR,95000,121000,108000
34619,CHF 137000 - CHF 170000,CHF,137000,170000,153500
34620,€150000 - €176000,EUR,150000,176000,163000
34621,€68000 - €82000,EUR,68000,82000,75000
34622,S$101000 - S$117000,SGD,101000,117000,109000
34623,S$131000 - S$170000,SGD,131000,170000,150500
34624,A$143000 - A$179000,AUD,143000,179000,161000
34625,£49000 - £62000,GBP,49000,62000,55500
34626,CHF 92000 - CHF 107000,CHF,92000,107000,99500
34627,$200000 - $264000,USD,200000,264000,232000
34628,€131000 - €164000,EUR,131000,164000,147500
34629,CHF 98000 - CHF 127000,CHF,98000,127000,112500
34630,£75000 - £96000,GBP,75000,96000,85500
34631,€66000 - €83000,EUR,66000,83000,74500
34632,CHF 102000 - CHF 130000,CHF,102000,130000,116000
34633,$125000 - $161000,USD,125000,161000,143000
34634,€152000 - €182000,EUR,152000,182000,167000
34635,"¥6,500 - ¥8,200",JPY,6500,8200,7350
34636,S$152000 - S$181000,SGD,152000,181000,166500
34637,€113000 - €139000,EUR,113000,139000,126000
34638,CHF 142000 - CHF 171000,CHF,142000,171000,156500
34639,₹34L - ₹57L,INR,3400000,5700000,4550000
34640,S$139000 - S$162000,SGD,139000,162000,150500
34641,€105000 - €123000,EUR,105000,123000,114000
34642,£45000 - £61000,GBP,45000,61000,53000
